НвАЭС2  АРМ ПЗ (10CWH10)
Имя пользователя: PLS, Имя протокола: cfdi_nvate_diskret 
Создано: 04.08.2016 09:36:33, Выборка: 04.08.16 09:00:00 - 04.08.16 09:10:00
Время	KKS	Знач	Ед.изм	Дост	Описание	
03.08.16 12:01:45,941	11LCQ17AA004_OU	ЗАКРЫТЬ		повт.дост	КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ17AA004_Z0#0	ДА		повт.дост	Положение ЗАКРЫТО|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ17AA004_Z0#1	НЕТ		повт.дост	Положение ОТКРЫТО|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ17AA004_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ17AA004_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ27AA004_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ27AA004_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ27AA004_OU	ЗАКРЫТЬ		повт.дост	КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ27AA004_Z0#0	ДА		повт.дост	Положение ЗАКРЫТО|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ27AA004_Z0#1	НЕТ		повт.дост	Положение ОТКРЫТО|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ27AA004_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	11LCQ27AA004_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	12LCQ37AA004_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	12LCQ37AA004_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	12LCQ37AA004_OU	ЗАКРЫТЬ		повт.дост	КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	12LCQ47AA004_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	12LCQ47AA004_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:15,347	12LCQ47AA004_OU	ЗАКРЫТЬ		повт.дост	КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:45,977	12LCQ37AA004_Z0#0	ДА		повт.дост	Положение ЗАКРЫТО|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:45,977	12LCQ37AA004_Z0#1	НЕТ		повт.дост	Положение ОТКРЫТО|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:45,977	12LCQ37AA004_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:45,977	12LCQ37AA004_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:45,977	12LCQ47AA004_Z0#0	ДА		повт.дост	Положение ЗАКРЫТО|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:45,977	12LCQ47AA004_Z0#1	НЕТ		повт.дост	Положение ОТКРЫТО|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:45,977	12LCQ47AA004_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:02:45,977	12LCQ47AA004_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|КЛ. ОТБОРА ПРОБ АХК	
03.08.16 12:05:04,038	10LCQ51AA030_OU	ЗАКРЫТЬ		дост	НИЖНИЙ ДРЕНАЖ	
03.08.16 12:05:06,997	10LCQ51AA030_B0#0	НЕТ		нд	Дистанционная команда ЗАКРЫТЬ|НИЖНИЙ ДРЕНАЖ	
03.08.16 12:05:06,997	10LCQ51AA030_B0#1	НЕТ		нд	Дистанционная команда ОТКРЫТЬ|НИЖНИЙ ДРЕНАЖ	
03.08.16 12:05:34,560	10LCQ51AA030_Z0#0	ДА		дост	Исполнительный механизм находится в положении ЗАКРЫТО|НИЖНИЙ ДРЕНАЖ	
03.08.16 12:05:34,560	10LCQ51AA030_Z0#1	НЕТ		дост	Исполнительный механизм находится в положении ОТКРЫТО|НИЖНИЙ ДРЕНАЖ	
03.08.16 12:05:34,560	10LCQ51AA030_Z0#6	НЕТ		дост	Недостоверное состояние исполнительного механизма|НИЖНИЙ ДРЕНАЖ	
03.08.16 12:05:34,560	10LCQ51AA030_Z0#7	НЕТ		дост	Недостоверное состояние исполнительного механизма|НИЖНИЙ ДРЕНАЖ	
03.08.16 12:55:15,375	10LAB04FP001_XH01	НЕТ		повт.дост	DP ФИЛЬТР ПЭН-4 >25 КПА	
03.08.16 12:55:45,840	10LAB03AA002_F0#5	НЕТ		повт.дост	Обобщенный сигнал неисправности управления|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:55:45,840	10LAB03AA002_F2#0	НЕТ		повт.дост	Местное управление|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:55:45,840	10LAB03AA002_F2#1	НЕТ		повт.дост	Неисправность цепей сигналов концевых выключателей|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:55:45,840	10LAB03AA002_F2#2	НЕТ		повт.дост	Неисправность цепей сигналов моментных муфт|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:55:45,840	10LAB03AA002_F2#3	НЕТ		повт.дост	Превышен момент в направлении ЗАКРЫТО|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:55:45,840	10LAB03AA002_F2#4	НЕТ		повт.дост	Превышен момент в направлении ОТКРЫТО|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:57:44,994	10LAB03CP903_XH09	ДА		повт.дост	P НАПОР ПЭН >7.3 МПА	
03.08.16 12:57:44,994	10LAB03CP903_XH11	ДА		повт.дост	P НАПОР ПЭН >8.3 МПА	
03.08.16 12:57:44,994	10LAB03CP903_XH62	НЕТ		повт.дост	P НАПОР ПЭН <8.5 МПА	
03.08.16 12:57:44,994	10LAB03CP903_XH64	НЕТ		повт.дост	P НАПОР ПЭН <8.3 МПА	
03.08.16 12:57:44,994	10LAB30EB201_XS04	НЕТ		повт.дост	ШП П/О ПЭН-3 ШАГ 04	
03.08.16 12:57:44,994	10LAB30EB201_XS05	НЕТ		повт.дост	ШП П/О ПЭН-3 ШАГ 05	
03.08.16 12:57:44,994	10LAB30EB201_Z0#0	ДА		повт.дост	ДИСТАНЦИОННЫЙ РЕЖИМ|ШП П/О ПЭН-3	
03.08.16 12:57:44,994	10LAB30EB201_Z0#1	НЕТ		повт.дост	АВТОМАТИЧЕСКИЙ РЕЖИМ|ШП П/О ПЭН-3	
03.08.16 12:57:44,994	10LAB30EB201_Z0#2	НЕТ		повт.дост	ПАРАЛЛЕЛЬНЫЙ РЕЖИМ|ШП П/О ПЭН-3	
03.08.16 12:57:44,994	10LAB30EB201_Z0#3	НЕТ		повт.дост	Сигнал обратной связи программы ОСТАНОВ|ШП П/О ПЭН-3	
03.08.16 12:57:44,994	10LAB30EB201_Z0#4	НЕТ		повт.дост	Сигнал обратной связи программы ПУСК|ШП П/О ПЭН-3	
03.08.16 12:57:44,994	10LAB30EB201_Z0#6	НЕТ		повт.дост	Недостоверность состояния|ШП П/О ПЭН-3	
03.08.16 12:57:44,994	10LAB30EB201_Z0#7	НЕТ		повт.дост	Недостоверность состояния|ШП П/О ПЭН-3	
03.08.16 12:57:44,994	10LAB30EB201_Z0#8	НЕТ		повт.дост	Недостоверность состояния|ШП П/О ПЭН-3	
03.08.16 12:57:44,994	10LAB30EB201_Z0#9	НЕТ		повт.дост	Недостоверность состояния|ШП П/О ПЭН-3	
03.08.16 12:57:44,994	10LAB30EB201_Z0#10	НЕТ		повт.дост	Недостоверность состояния|ШП П/О ПЭН-3	
03.08.16 12:58:15,707	10LAB03AA002_OU	ОТКРЫТЬ		повт.дост	ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:58:45,286	10LAB03AA002_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:58:45,286	10LAB03AA002_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:58:54,430	10LAB50DL001_ZV02	НЕТ		дост	LAB50DL001 КОМП СТАТ СРАБ	
03.08.16 12:59:15,025	10LAB03AA002_Z0#0	НЕТ		повт.дост	Исполнительный механизм находится в положении ЗАКРЫТО|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:59:15,025	10LAB03AA002_Z0#1	ДА		повт.дост	Исполнительный механизм находится в положении ОТКРЫТО|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:59:15,025	10LAB03AA002_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:59:15,025	10LAB03AA002_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ЗДВ-1 НАПОР ПЭН3	
03.08.16 12:59:45,545	10LAB03CF901_XH11	ДА		повт.дост	F НАПОР ПЭН3 >530 М3/Ч	
03.08.16 12:59:45,545	10LAB03CF901_XH58	НЕТ		повт.дост	F НАПОР ПЭН3 <500 М3/Ч	
03.08.16 12:59:45,545	10LAB03CF901_XH62	НЕТ		повт.дост	F НАПОР ПЭН3 <450 М3/Ч	
03.08.16 12:59:45,545	10LAB03CF901_XH64	НЕТ		повт.дост	F НАПОР ПЭН3 <400 М3/Ч	
03.08.16 12:59:45,545	10LAB03EE004_XA01	НЕТ		повт.дост	ПУ З РЕЦ ПЭН3 ОТКРЫТЬ	
03.08.16 13:00:15,244	10LAB03AA003_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ЗДВ-2 НАПОР ПЭН3	
03.08.16 13:00:15,244	10LAB03AA003_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ЗДВ-2 НАПОР ПЭН3	
03.08.16 13:00:15,244	10LAB03AA003_OU	ОТКРЫТЬ		повт.дост	ЗДВ-2 НАПОР ПЭН3	
03.08.16 13:00:45,729	10LAB03AA003_Z0#0	НЕТ		повт.дост	Исполнительный механизм находится в положении ЗАКРЫТО|ЗДВ-2 НАПОР ПЭН3	
03.08.16 13:00:45,729	10LAB03AA003_Z0#1	ДА		повт.дост	Исполнительный механизм находится в положении ОТКРЫТО|ЗДВ-2 НАПОР ПЭН3	
03.08.16 13:00:45,729	10LAB03AA003_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ЗДВ-2 НАПОР ПЭН3	
03.08.16 13:00:45,729	10LAB03AA003_Z0#7	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ЗДВ-2 НАПОР ПЭН3	
03.08.16 13:00:45,729	10LAB04AA002_B0#0	НЕТ		повт.нд	Дистанционная команда ЗАКРЫТЬ|ЗДВ-1 НАПОР ПЭН4	
03.08.16 13:00:45,729	10LAB04AA002_B0#1	НЕТ		повт.нд	Дистанционная команда ОТКРЫТЬ|ЗДВ-1 НАПОР ПЭН4	
03.08.16 13:00:45,729	10LAB04AA002_OU	ЗАКРЫТЬ		повт.дост	ЗДВ-1 НАПОР ПЭН4	
03.08.16 13:01:45,859	10LAB03CF901_XH07	ДА		повт.дост	F НАПОР ПЭН3 >1000 М3/Ч	
03.08.16 13:01:45,859	10LAB04AA002_Z0#0	ДА		повт.дост	Исполнительный механизм находится в положении ЗАКРЫТО|ЗДВ-1 НАПОР ПЭН4	
03.08.16 13:01:45,859	10LAB04AA002_Z0#1	НЕТ		повт.дост	Исполнительный механизм находится в положении ОТКРЫТО|ЗДВ-1 НАПОР ПЭН4	
03.08.16 13:01:45,859	10LAB04AA002_Z0#6	НЕТ		повт.дост	Недостоверное состояние исполнительного механизма|ЗДВ-1 НАПОР ПЭН4	
